,Unnamed: 0,description,img,tags,title
C9D3F7,37515,"Papel offset 90gr 
Encadernação wireo branca 
Total de páginas - 184 páginas 
- Páginas não datadas 
- 1 dia por página - com horário de 30 em 30minutos - Iniciando às 8h e terminando às 20h 
- Espaço para colocar a cliente e o procedimento à ser realizado 
- Espaço para colocar o valor do serviço 
- Espaço para lista de compra dos materiais 
- Balanço final de entrada e saída do dia 
- Controle de atendimentos diários. 
 
Adicionais: 
Dados Pessoais 
Calendário 2018 / 2019 com feriados 
Tabela de valores dos serviços; 
 
 
Capa pode ser personalizada com nome na capa!",https://img.elo7.com.br/product/main/1FFDFDE/agenda-planner-para-agendamentos-profissionais-da-beleza-agendamentos.jpg,"design de sobrancelhas,caderno manicure,agenda,caderno personalizado,caderno manicure cabelereira,agenda planner,manicute,manicure,manicure e pedicure,planner,sobrancelhas,agenda profissional,agenda manicure,datada,sombrancelhas,caderno de agendamentos,agenda nao datada,agendamento,agenda com horário,agenda design,agenda cabelereira",Agenda planner para agendamentos - Profissionais da Beleza
B3CC9B,37986,"O preço corresponde à 50 cm x 140 cm. 
Para 1.00 metro adquirir 02 unidades 
Para 1,50 metro adquirir 03 unidades, e assim por diante. 
Ideal para confecção de bolsas, necessaire e utilitários, organizadores, forração e peças que necessitam de um toque de sofisticação, único no mercado com certificado de produto Atoxico. Produto é impermeável. 
 
A cor do produto pode ser diferente da foto devido a qualidade na foto.",https://img.elo7.com.br/product/main/1C71DD3/pvc-estampado-metalacado-dijon-pink-pvc-estampa-carros.jpg,"poá azul marinho,papel de parede moderno,tecido corino estampado,dekorama,chevron vermelho,pvc coruja,chevron pink,korino,jornal,pvc vermelho,canjiquinha textura,pvc ethern,rolo de papel de parede,tecido pvc para bolsa,papel adesivo para revestir moveis,cerveja,corino,papel de parede personalizado,papel de parede branco,poá bola grande azul marinho,faixa de papel de parede,pvc pink,estampa carros,pvc estampa jornal,metalaçado pink,papel de parede texturizado,pvc corujas tifany,pvc,forração,metalaçado vermelho,papel decorativo para parede,pvc cerveja",PVC estampado metalaçado - Dijon pink
7CB43F,38019,"Centro de Mesa da Branca de Neve 
 
Modificamos as cores. 
 
Copo mede alt 9cm abertura do copo 7cm 
 
Completo mede 25cm 
 
Feito de E.v.a e papel impresso",https://img.elo7.com.br/product/main/137F4A8/centro-de-mesa-branca-de-neve-enfeites.jpg,"centro de mesa branca de neve maca,patrulha canina,mickey,lembrança,mesa,centro de mesa,maçã,centro de mesa branca de neve,minnie,eva,enfeite,princesa,disney,enfeite de mesa branca de neve em eva,centro,minnie baby,pj masks em eva,enfeite de mesa branca de neve,branca de neve",Centro de mesa Branca de Neve
799034,38183,"Prateleira nuvens G em MDF laqueadas com iluminação interna de led 
 
BASE ENVIADA DESCOLADA PARA EVITAR DANOS NO TRANSPORTE 
 
Nuvem G 55cm x 37cm R$ 130,00 
Prateleira 35cm x 11CM 
(DECORAÇÃO NÃO INCLUSA) 
 
NOSSA ILUMINAÇÃO DE LED FUNCIONA COM 02 PILHAS AA JÁ INCLUSAS. 
 
Fazemos a iluminação em branco, azul, verde ou laranja. 
 
Cada peça possui um interruptor de liga e desliga. 
 
 VALOR REFERENTE A 01 PRATELEIRA NUVEN G ILUMINADA 
 
CLIQUE NAS FOTOS AO LADO PARA AMPLIAR A IMAGEM E CONFERIR MAIS OPÇÕES NO TEMA",https://img.elo7.com.br/product/main/12F9DF8/prateleira-nuvem-com-led-g-nuvem-prateleira.jpg,"quadro baby,nuvem para quarto de bebê,nuvem com ponto de luz,prateleira de parede,luminárias le,decoração prateleira,nuvem mdf,prateleira com led,decoração nuvem,prateleira decorativa,decor bh,nuvem de mdf com led,nuvem com led,prateleira quarto bebe,nuvem prateleira,prateleira nuvem,prateleiras em mdf,nuvem,led,luminária nuvem,prateleira",Prateleira nuvem com led G (VALOR UNIDADE)
6EDBFE,38248,"Decoração 40 anos 
 
Festa de adulto tbm merece decoração linda! 
 
Consulte nossas datas e valores disponiveis!",https://img.elo7.com.br/product/main/113AFE7/decoracao-rosa-e-dourado-decoracao.jpg,"conjunto ursa,ursa bailarina,decoração provençal,tutu ursa,decoração aniversario adulto,festa fazendinha menina,decoração festa anos dourados,decoração aniversário dourado,40 anos,decoração,fazendeira,decoracao de festa rustica adulto,rosa,camiseta papai,decoração rosa e dourado,festa,dourado,ursa,decoração rústica,rosa e dourado,camiseta tal mãe tal filha,conjunto ursinha",Decoração Rosa e dourado
963B7C,38583,"FEITO COM COURO SINTÉTICO 
COM ÓTIMO ACABAMENTO. 
PODE ESCOLHER QUALQUER 
COR DO COURO 
BORDADA",https://img.elo7.com.br/product/main/1CFC7E2/necesser-casamento.jpg,"brasão,couro sintético,brinde para igrejas,princesa,dia da mulher,brinde,aniversário,igreja,lembrancinha para igreja evangelica,noivos,necessaire box,porta moeda persanalizada,necessário,brinde para escola,necessaire,necessaire casamento,casamento,monograma,atacado de artigos evangelicos,mãe,festa,necessarie casamento,atacado,lembrancinha personalizada,inicia,brinde evangélico,madrinha,evangélico,lembrancinhas bordadas,dia internacional da mulher,lembrança de casamento",NECESSER CASAMENTO
954A32,38634,"Centro de Mesa para Festa Infantil, com caixinha porta guloseimas. 
Temos outras opções de imagens da Barbie, consulte-nos. 
- Medidas aproximadas: 
Altura 26 cm 
Largura da caixa 7 cm. 
 
- Confeccionado em: 
Papel offset alta alvura (fosco) 240g com impressão jato de tinta com alta resolução. 
Papel colorido color plus 180g. 
 
- Para garantir sua integridade, o produto segue desmontado, com fundo de encaixe, para maior facilidade na montagem. 
 
OBS: Papel não-resistente à água. Pode haver leve diferença na cor devido às configurações existentes em cada monitor.",https://img.elo7.com.br/product/main/1A23302/centro-de-mesa-barbie.jpg,"barbie,centro de mesa,balão barbie,balao mickey,kit festa,enfeite de mesa barbie,festa barbie,decoração barbie,display de mesa,centro de mesa toy story,balão,festa menino,festa boneca,centro de mesa balão,lembrancinha barbie,centro de mesa barbie,enfeite de mesa,balao cha de bebe,balão scrap,lembrancinhas,caixa balão",Centro de Mesa Barbie
75C22B,39418,"**LOCAÇÃO COMPLETA KIT PROVENÇAL FESTA INFANTIL** 
Locação Decoração Kit Provençal Patati Patata Para Festas de Aniversários Infantil e Eventos em Geral. Locação de Móveis em Provençal.",https://img.elo7.com.br/product/main/1258E32/decoracao-kit-provencal-patati-patata-aluguel-decoracao-provencal-kit-provencal-patati-patata.jpg,"kit provençal patati patata orçamento,completa,decoração patati patata,decoração para kit provençal patati patata,decoração patati,decoração provençal kit provençal patati patata,kit,aluguel,aluguel decoração provençal kit provençal patati patata,patati,kit provençal patati patata barato,alugar decoração kit provençal patati patata,kit provençal patati patata preço,aluguel de decoração patati patata,aluguel decoração kit provençal patati patata,decoração,kit festa decoracao completa pj masks,patata,aluguel decoração kit provençal patati patata tema completo,patati patata,locação decoração kit provençal patati patata,kit provençal patati patata promoção,decoração kit provençal patati patata sp,decoração tema kit provençal patati patata",Aluguel Decoração Patati Patatá Kit
BF5BE1,39608,"Enfeite de Porta Banheiro em flor fuxico produzido com tecido 100% algodão, flor feito a mão e placa pirografada, detalhes em fibra de sisal. Fica lindo na porta! 
 
Enfeite sua casa com um produto feito com amor. 
 
Temos várias cores disponíveis e placas de lavabo, banheiro, lar doce lar e bem vindo.",https://img.elo7.com.br/product/main/1E4DA75/enfeite-de-porta-banheiro-lar-doce-lar.jpg,"produto artesanal,fuxico,enfeite de porta lar doce lar,artesanato em mdf,guirlanda de porta,flores,lar doce lar,porta,enfeite de porta,lavabo,enfeite de porta de banheiro,kit banheiro,enfeite,enfeite mdf,enfeite em tecido,enfeite de porta fuxico,banheiro",Enfeite De Porta Banheiro
AC60B4,39897,"Olá! 
Se existe um convite que é perfeito para essa data tão especial são os nossos convites. 
Com acabamento em fita de cetim de alta qualidade e laço Chanel, nossos convites podem ser feitos para combinar com suas bodas, dessa forma, é possível escolher todas as cores de cada parte do convite de acordo com o gosto de vocês. Contamos também com uma linda impressão e tudo em um preço acessível. E não para por ai, vocês podem escolher as estampas, o brasão e até a fonte do convite! 
 
Afinal, não fazemos apenas convites, fazemos momentos felizes! 
 
: : : : : : : : : : : : : : : : : : : : : : 
 
Modelo: Bodas de Ouro 
Papel: Vergê Diamante Branco 
Gramatura: 180g 
Acabamento: Fita e laço 
 
: : : : : : : : : : : : : : : : : : : : : : 
 
BRINDES: 
 . Laço Chanel Duplo; 
 . TAG (nome dos convidados OU o dobro de individuais); 
 . Saquinho Individual; 
 . Mini clip para o nome; 
 . Selo. 
 
Os convites são embalados e lacrados um a um. 
 
: : : : : : : : : : : : : : : : : : : : : : 
 
Fita: Disponível em todas as cores 
Texto interno: Editável de acordo com o gosto do cliente, modificamos cores de fontes, desenhos, brasão, etc. 
Estampa e detalhes: Disponível em todas as cores 
 
: : : : : : : : : : : : : : : : : : : : : : 
 
ITENS VENDIDOS SEPARADAMENTE: 
Laço diferentes_____________________ Valor a consultar. 
TAG adicionais______________________ adicional de R$0,25 cada 
Reserva de mesa_____________________ Valor a consultar 
Numéro de mesa______________________ Valor a consultar 
Cardápio____________________________ Valor a consultar 
Para chorar de alegria______________ Valor a consultar 
 
 
: : : : : : : : : : : : : : : : : : : : : : 
 
Nossos benefícios: 
 
Garantia/Segurança 
Confecção própria 
Alterações grátis 
Recomendações 
TAGs de Cortesia 
Prazo médio para confecção 
Atendimento Diferenciado 
 
 --- 
 
Escolha preferencialmente Sedex.",https://img.elo7.com.br/product/main/1FB6AC1/convite-para-bodas-de-ouro.jpg,"brasão,convite casamento com árvore,casamento,bodas de ouro,convite para bodas,laço,lindos convites,convite bodas de prata,ouro,party,convite roxo,convite bodas de ouro,bodas,chanel,prata,invite,convite de casamento personalizado,convite",Convite para Bodas de Ouro
C83EEA,39966,"Necessáire Personalizado 
 
******NÃO FAZEMOS COM FOTO***** 
 
Surpreenda seus convidados, ofereça esse mimo especial !! 
 
Fazemos em qualquer tema! 
 
- Necessaire estampa frente e verso 
 
-Feita com tecido de poliéster 
 
-Sem forro 
 
-Fecho com zíper 
 
-Tamanho :18x10 
 
VERIFIQUE SEMPRE O PRAZO DE PRODUÇÃO + PRAZO DOS CORREIOS. CASO TENHA URGÊNCIA, OPTE POR SEDEX PARA EVITAR ATRASOS POR PARTE DOS CORREIOS 
 
Não nós responsabilizamos por: 
**Endereços errados 
*Atraso dos correios na entrega 
Nesse caso o produto retornará e o cliente pagará novo frete para reenvio da mercadoria. 
 
Criação da arte : após a compra, a arte será feita gratuitamente por nossa equipe ou podemor utilizar a arte feita pelo comprador onde a mesma será analisada para verificar a qualidade no momento da impressão 
 
Arte: 
Arte e feita em 2 dias se for a mesma do anuncio, se for outro tema o prazo é de 5 dias uteis para criar a arte. 
 
Aprovação da arte: 
É de inteira responsabilidade do cliente a correção da arte, o cliente recebera a ultima a arte é de seu dever informar ao vendedor qualquer erro que esteja na arte, caso o cliente não o faça, será de responsabilidade de o cliente aceitar a mesmo como esta, o vendedor só será responsável pelas artes que não foram aprovadas pelo cliente. Neste caso faremos a troca e o novo envio é de responsabilidade do vendedor. 
 
Trocas e Devolução: 
Não serão aceitas trocas, pois os mesmo se tratam de produtos personalizados, portanto não há como revender o mesmo. 
Devoluções só serão aceitas nos casos de haver algum defeito no produto, como costura ou arte errada (neste caso o que não foi aprovado pelo cliente)",https://img.elo7.com.br/product/main/1FBC9D6/necessaire-dia-dos-pais-cha-de-lingerie.jpg,"almofada minnie,almofada e mascara personalizada,chapeleiro maluco,almofada frozen,brinde cooperativa,pais,almofada branca de neve,almofada personalizada branca de neve,kit dia dos pais,almofada personalizada lol surprise,brinde para eventos,festa do pijama,evento,necessarie,chá revelação,almofada galinha pintadinha,dia dos pais,personalizado,almofada personalziada,necessaire personalizada,necessaire,lembrancinha para igreja dia dos pais,empresa de brindes,acessorios dia dos pais,chá de lingerie,nécessaire para pasta de dente,presentes personalizados para dia dos pais,brinde dia dos pais,lembrancinha personalizada de empresas,necessaire dia dos pais,igreja brindes para o dia dos pais",Necessáire Dia dos Pais
5B5583,40149,"Vai fazer um casamento glamouroso com ar provençal? Nosso Convite Rebuscado Serena é ideal para anunciar a ocasião. 
Confeccionado em papel metalizado 180g com arabescos cortados a laser, tem seu interior em papel alta alvura 240g e impressão com fonte em design rebuscado. 
 
- Quer personalizar? Consulte nosso Catálogo de Papéis no rodapé do site e personalize o seu convite. 
- Interior impresso em papel na cor de sua preferência. 
 - CORTESIA: Embalados individualmente em saquinhos cristal. 
- Dimensões do convite: 15 cm x 27 cm 
- Pedido mínimo: 20 unidades 
- Prazo para produção: 10 dias úteis para 20 unidades.",https://img.elo7.com.br/product/main/E55117/convite-rebuscado-serena-cortado-a-laser.jpg,"convite de casamento,laser,papel metalizado,grosso,provençal,glamour,convite,sofisticado,branco,chic,perolado,casamento,papel perolado,custo,gramatura,recorte,sofisticação,convite de casamento chique,rendado,cortado a laser,180g,clássico,marfim,arabesco,metal,convites de casamento cortado a laser",Convite Casamento Chic Recortado Laser Perolizado Arabescos
C18B7E,40255,"BOLO FAKE PRODUZIDO EM ISOPOR E EVA. 
 
BOLO COM BASE DE ISOPOR MACIÇO REVESTIDO EM EVA SEM EMENDAS (EFEITO PASTA AMERICANA). 
 
COMPOSIÇÃO: 
4 BASES DE 30, 25, 20 E 15 CM, E A MEIA BOLA. CADA UMA COM 10CM DE ALTURA. 
 
OS BOLOS SÃO RICOS EM DETALHES E ACABAMENTO. 
 
PRAZO PARA CONFECÇÃO VARIA DE 3 A 10 DIAS. (CONSULTAR AGENDA OU ESTOQUE A PRONTA ENTREGA). 
 
CONFECCIONAMOS BOLOS EM TODOS OS TEMAS E ATRAVÉS DE FOTOGRAFIAS ENVIADAS. 
 
CONSULTE-NOS!",https://img.elo7.com.br/product/main/1EA6ECC/bolo-fake-lol-suprise-cenografico-bolo-fake-circo.jpg,"fake,mickey,bolo fake,minnie,festa rosa,bolo lol surprise,bolo cenografico lol,falso,bolo,cenográfico,aluguel bolo fake lol surprise,menina,pocoyo,bolo fake do chaves,circo,festa circo,bolo fake circo rosa,isopor,safari,festa,bolo fake circo,branca de neve,festa lol,bolo lol,circorosa,festa menina,bolo fake lol",Bolo Fake Lol Suprise - CENOGRÁFICO
B9BD56,40393,"Tapete redondo de crochê com medidas aproximadas de 1 metro de diâmetro feito com barbante. Na foto foi feito todo na cor cinza, mas pode ser feito em várias cores e distribuído na maneira que desejar para combinar com sua decoração. 
 
Para maiores informações clique em Contatar vendedor e nos envie uma mensagem. Será um prazer atendê-los!!!",https://img.elo7.com.br/product/main/1D6544C/tapete-redondo-de-croche-cinza-tapete-para-decoracao.jpg,"tapete cinza,promoção tapete redondo de crochê,tapetinho,tapete decorativo,tapete para decoração,cor cinza,cinza claro,tapete de crochê marrom,tapete caqui,tapete redondo de crochê 1 metro de diâmetro,tapete redondo de crochê com coração,redondo,tapete redondo de crochê,tapete para sala,tapete redondo,tapete de croche redondo para sala,cinza é o novo marrom,crochê,1 metrô de diâmetro,tapete de croche cinza,tapete redondo de casa,cinza,tapete de crochê redondo,cor chumbo,tapete",Tapete redondo de crochê - Cinza
CA1379,40861,"Aplique Chifre Unicórnio em Biscuit 
 
Ideal para lembrancinhas e decoração de festa, pode ser usado para aniversários ou nascimento! 
O aplique pode compor vários tipos de lembrancinhas em potinhos,caixinhas ou o que a sua imaginação criar. 
 
 
As cores podem ser escolhidas de acordo com a paleta de sua decoração, para que cada lembrancinha se torne única. 
 *IMPORTANTE*: 
 
Antes de efetuar o pedido Leia as Políticas da Loja. 
 
 
Caso haja dúvidas entre em contato pelo botão (Contatar Vendedor). 
Estou à disposição, 
Bianca.",https://img.elo7.com.br/product/main/2007C6D/aplique-chifre-unicornio-em-biscuit-festa-personalizada.jpg,"lembrancinha cupcake,decoração nascimento,festa doces,biscuit fluor,festa unicórnio,sonhos,lembrancinha circo menino,aplique unicórnio de biscuit,candy colors,lembrancinha personalizada,decoração unicórnio,unicórnio,festa personalizada,lembrancinha maternidade,decoração infantil fluor,unicórnio de biscuit,chifre de unicornio,festa céu,aplique circo,festa menina,lembrancinhas,festa menino,biscuit,chifre,bebê,arco íris unicórnio,decoração de festa,lembrancinha bebê",Aplique Chifre Unicórnio em Biscuit
BC287A,41072,"- 100 Copos em acrílico (Long Drink) de 330ml, personalizados com arte em uma única cor; 
- Diversas cores (Fechados, Transparentes e Transparente Néon); 
- Diversos temas: ANIVERSÁRIOS, BALADAS, BRINDES, CASAMENTOS, EVENTOS, FORMATURAS, INSTITUCIONAIS, LEMBRANÇAS, PROMOCIONAIS, entre vários outros; 
- Ao solicitar o orçamento, já nos informar o CEP de destino, quantidade desejada, a data do evento e nomes da personalização; 
- Para mais que 100 unidades, deverá ser adicionado ao carrinho múltiplos de 10 unidades, ex: 110, 120, etc, limitado a 150 unidades por pedido. 
- Postagem do pedido em até 20 dias úteis, após o pagamento e aprovação da arte; 
- O frete escolhido pelo cliente e o CEP de destino, terá o prazo de entrega somado ao prazo de produção; 
- Dúvidas devem ser tiradas através do CHAT, contatos como e-mail e telefone, só podem ser realizados com clientes dos pedidos já pagos;",https://img.elo7.com.br/product/main/1DCBC30/aniversario-infantil-copos-personalizados-copos-de-formatura.jpg,"copos personalizados para aniversario infantil,casamento,brinde,lembrança de casamento,copo personalizado,copos coloridos,noivado,copo para noivado,lembrança de festa,lembrancinhas,aniversário infantil,lembrancinhas de aniversário infantil,copo para formatura,copo,infantil,copo de chopp,copo acrílica,chopp,festa,copo 350ml,lembrancinha infantil copo personalizado,copos personalizados aniversario,copo de acrilico personalizado,panela,copo acrílico,lembrança,copos para festa de aniversario,aniversário,formatura,lembrancinha casamento,copos para chá de bebê",ANIVERSARIO INFANTIL COPOS PERSONALIZADOS
9E20E1,41143,"Mini Estátua - Estatueta - Decoração - Prosperidade - Lord Ganesha - Removedor de Obstáculos - Pequena 
 
Enviamos para os Correios em até 1 dia útil, após aprovação do pagamento. 
Emitimos Nota Fiscal Eletrônica para todos os Produtos. 
 
Altura: 10 cm 
Largura: 8 cm 
Peso 230 g 
Material: Resina 
Peça confeccionada em Resina de Alta Qualidade, muito resistente e ótimo acabamento. 
Pintura artesanal: por ser uma peça pintada à mão, pode haver uma pequena variação na tonalidade da foto. 
É ótima para decorar e trazer boas energias para todos e para o ambiente. 
 
Ganesha é o deus da Fortuna e Prosperidade. Conhecido por remover os obstáculos de nossas vidas. 
 
Um pouco mais sobre o Ganesha: é o deus do intelecto, da sabedoria e da fortuna para a tradição religiosa do hinduísmo e védica. De acordo com a mitologia hindu, Ganesha é o primeiro filho de Shiva e Parvati, e considerado um dos deuses mais importantes desta cultura. É adorado principalmente entre os homens de negócio e mercadores, devido ao fato de estar relacionado com a boa fortuna e sabedoria. Caracteristicamente, Ganesha é descrito como uma figura com cabeça de elefante e corpo de ser humano, com uma grande barriga, quatro braços, apenas uma presa e montado sobre um rato. Cada uma dessas características possuem uma simbologia distinta, que analisa a partir da semiótica da cultura hindu significa: Cabeça de elefante: representa a grande sabedoria e intelecto; Grande barriga: simboliza a paciência e a capacidade de digerir o bem e o mau ao longo da vida; Única presa: Ganesha tem apenas uma das presas, pois a outra foi quebrada, Este símbolo representa a ideia dos sacrifícios que devem ser feitos para se atingir a felicidade; Rato: este é o meio de transporte do Ganesha (vahana), que também representa a sabedoria, talento e inteligência, no sentido de investigar minuciosamente um assunto considerado difícil. Também conhecido como o Destruidor dos Obstáculos (Vinayaka). Ganesha é considerado o símbolo máximo da consciência lógica. O seu mantra é um dos mais populares na mitologia hindu, o mantra Om Gam Ganapataye Namah (eu Te saúdo, Senhor das tropas) é um dos mais utilizados e conhecidos mundialmente. Na língua tâmil a sílaba om é considerada sagrada e remete justamente à cabeça do deus Ganesha. 
 
EMBALAGENS: 
As embalagens dos produtos são feitas para que as peças fiquem seguras durante o transporte dos correios. Fazemos de tudo para que o recebimento da peça seja perfeito, caso ocorra algo no caminho, embora não seja comum, nos envie uma foto assim que chegar, ainda dentro da caixa com a peça danificada, não precisa devolver a peça, apenas arcar com o frete para enviarmos uma nova, sem custo adicional referente à peça para você, como prezamos pela satisfação dos nossos clientes, faremos de tudo para ficarem satisfeitos com a compra. 
 
GARANTIAS: 
Estamos online e disponíveis durante horário comercial pelo celular, whatsapp, telefone fixo e e-mail para que possamos resolver de imediato qualquer tipo de problema que possa acontecer no decorrer da transação, embora não seja comum. Você pode constatar nosso ótimo atendimento por meio dos comentários e avaliações de outros compradores. Além disso, todas as peças passam pelo controle de qualidade, para que o produto seja enviado sem defeitos de fabricação.",https://img.elo7.com.br/product/main/22B091A/ganesha-colorido-pequeno-10cm-415.jpg,"artesanato,deus,obstáculos,senhor,enfeite,imagem,ganesha,colorido,dourado,dourada,resina,pequeno,estátua,deusa,artesanal,estátua ganesha,sino dos ventos,vermelho,estatueta,decor,hindu,bruta,nature,prosperidade,energia,ganhesha,branco,decoração,shiva",Ganesha Colorido Pequeno 10cm 415
D1F4A4,41299,"Centro de Mesa, feito de isopor, EVA e aplique. 
Mede 26 cm de altura 
 
O tempo de produção é de 7 dias, após enviaremos pelo correio (o tempo para envio é determinado pelo correio",https://img.elo7.com.br/product/main/214D2B7/enfeite-de-mesa-poderoso-chefinho.jpg,"lembrancinha smilinguido,centro de mesa,enfeite de mesa poderoso chefinho,enfeite de mesa tema futibol,enfeite de mesa tema futebol,poderoso chefinho,totem de mesa poderoso chefinho,poderoso,lembrancinhas bíblicas,isopor,animais em eva,lemb,centro de mesa poderoso chefinho,chefinho",Totem/centro de Mesa Poderoso Chefinho
B91B16,41503,"Painel personalizado para decoração de festas impresso por sistema digital. 
Material: Lona 
Tamanho Sugerido: 2.00 de largura X 1.00 de altura 
Acabamento a escolher: Ilhós ou Fita Dupla Face 
Prazo de produção : 05 dias após a confirmação do pedido 
Enviamos pelo correio 
 
Prazo de entrega dos correios é estimado pelo correio 
atente-se ao prazo 
nossa produção após a confirmação do pagamento é de ate 5 dias 
 
 
* Prazo de entrega dos correios é estimado pelos correios, não aceitamos devoluções e nem cancelamento por atrasos de entrega. 
* Não aceitamos devolução de painel personalizado. 
 
Caso tenha alguma dúvida, nos contate pelo chat.",https://img.elo7.com.br/product/main/1D4B0AA/painel-de-festa-bob-o-trem-painel-de-aniversario.jpg,"painel de festa infantil,painel de aniversario,decoração,festa naruto,painel para festa,festa trenzinho,painel em lona,festa bob o trem,festa tartarugas ninjas,decoração de festa,aniversário bob o trem,lona,ben 10,tema,bob o trem",Painel de festa Bob o Trem
A3C564,41709,"BANNER SILABÁRIO SIMPLES LETRAS BASTÃO E CORSIVA MINUSCULAS E MAIÚSCULAS 
 
IMPRESSÃO EM LONA COM ÓTIMA QUALIDADE DE IMPRESSÃO! 
Tamanho: 0,60L x 1,00A 
FAZEMOS EM OUTRAS MEDIDAS, CONSULTE-NOS!!! 
 
Acabamento: Cordão, Bastão Superior e Inferior! 
 
BASTA PENDURAR! 
 
A arte é conforme foto do anuncio! 
 
Caso queira outra arte consulte-nos 
 
 Prazo para produção do banner é de até 2 dias úteis após confirmação de pagamento. 
 
Obs.: Esta marca d'agua ARTEDECOLAR não saira na impressão é somente para informar que foi feito a arte por nós! 
 
FRETE POR CONTA DO COMPRADOR! 
VALOR DISPONÍVEL NO ATO DA COMPRA! 
 
PODE SER RETIRADO PESSOALMENTE EM NOSSA LOJA. 
 
Entre em contato que tiramos todas as dúvidas. 
 
Grata! 
Arte de Colar",https://img.elo7.com.br/product/main/19DFB9D/banner-silabario-simples-02-banner-escolar.jpg,"banner escolar,anúncio,banner silabario simples minuscula,banner silabario letras maiusculas e minusculas,letras corsivas,silabário,banner para sala de aula,silabario das dificuldades ortograficas,banner,banner s,banner para professora,banner silábario,silabário simples,banner para escola,banner silabário,silabário das dificuldades ortográficas,ortográficos,silabario,letras",Banner Silabário Simples com Letra Corsiva - Médio 60x100m
A2CD46,42077,"Lembrancinha de maternidade Caixa de Charutos de chocolate 
 
Caixa de branca ou kraft com 6 chocolates Baton Garoto embalados em papel crepom e cinta personalizada com nome da criança. 
 
A arte do tag é personalizada, fazemos em outras cores e dizeres. 
 
Após a confirmação do pagamento a arte é enviado por email para aprovação em até 2 dias úteis.",https://img.elo7.com.br/product/main/19B7DD2/lembranca-maternidade-charutos-chocolate-lembrancinha-de-maternidade-menino.jpg,"charutospersonalizados,lembrancinha de maternidade chocolate,charutopersonalizado,lembrança maternidade,lembrancinha maternidade,charuto de chocolate,charuto de chocolate maternidade,lembrancinha de maternidade charutos de chocolate menino,lembrança maternidade charutos de chocolate,lembrancinha maternidade menino,saboneteliquido,chocolate,itsaboy,lembrancinhas,charutos,chocolate lembrancinha",Charutos de Chocolate Lembrancinha Maternidade
C6B0F8,42112,"Vestido veste 2 anos 
 
Com laço nas costas 
 
Com cinto bordado 
 
Com pérolas e Strass",https://img.elo7.com.br/product/main/1F7C452/vestido-tema-chuva-de-amor-vestido-de-princesavestiso-chuva-de-amor.jpg,"vestido temático,chuva de amor,vestido de princesa vestiso chuva de amor,tema,vestido bebe,vestido festa chuva de amor,vestido chuva de amor,cinto bordado,vestido batizado,tema chuva de amor,vestido,chuva,vestido 1 ano,amor,vestido infantil chuva de amor",Vestido tema chuva de amor
86FF01,42404,"Kit Paper, contém: 
 
10 caixas milk 
10 caixas travesseiro 
20 forminhas 
10 toppers para doce 
 
***Não acompanha doces*** 
 
Feito com papel color plus 180 gramas. 
 
Produto feito com muito carinho e atenção nos mínimos detalhes. 
 
Ideal para usar como lembrancinhas de aniversários, chá de bebê e também servem para decoração de festas!!! 
 
Já vem pronto pra usar!!! 
 
Personalizamos em qualquer tema!!! 
 
Att. Equipe Gabi Paper",https://img.elo7.com.br/product/main/1531D8A/kit-personalizado-vingadores-festa-marvel.jpg,"embalagem para doces hulk,aniversário vingadores,kit festa infantil,lembrancinha capitão américa,lembrancinha festa infantil os vingadores,decoração herois,festa,aniversário,kit festa infantil vingadores,festa homem de ferro,criança,super herois,lembrancinhas,kit scrap vingadores,mesa de doces,festa marvel,kit personalizado scrap,mesa de doces vingadores,topper,festa infantil,festa herois,kit festa,vingadores,kit festa vingadores,chá de bebê,festa capitão américa,festa infantil vingadores,gabi paper,infantil,lembrancinha vingadores,festa vingadores",Kit festa infantil Vingadores
C40765,42451,"Touquinha em malha suedine 
Tam RN 32 x12 cm 
Tam P 36 x15 cm 
Tam M 40x15 cm 
Verifique a disponibilidade da cor 
Tenho malha suedine branco mescla amarelo rosa marinho preto",https://img.elo7.com.br/product/main/2076BF0/turbante-baby-arte.jpg,"baby,new born menino,preto,enfeite porta maternidade,botinha all star croche,trocador ursinho,osincriveis,baby sling,touca com sapato,mandrião menino,frio,extensor,mosquiteiro,branco,roupa de bebe atacado goiania,rosa,sapatinho,turbante bebe,kit maternidade,trocador,roupa de bebe atacado,convite chá de fraldas,berço,bandana,touquinha,bolsa de bebê,batizado,suedine,turbante,touca turbante,faixa de cabelo,sapatinho all star croche,amarelo",Turbante baby
