oid,ind,description,img,tags,title
C400B9,1122,"TAGS PARA ROUPAS 9x5cm - OPÇÃO DE CORTE ESPECIAL 
 
Quantidade:1.000 
Impressão Off-Set: 4x1 ( Frente Colorida e Verso Preto/Branco) 
AcabAmento: Verniz Brilho Frente + Furo de 3mm 
Papel: Couché 250g 
 (Impressão colorida frente e verso consultar valor) 
 
CORTE ESPECIAL MODELOS PADRÃO, CONFORME TABELA ENVIA APÓS A COMPRA! 
 
 
**CRIAMOS A ARTE SEM CUSTO** 
Obs: Não inclui criação da logo 
 
Prazo para a criação da arte: 
3 dias úteis após o pagamento. 
 
Previsão de prazo da produção do produto: 
7 dias úteis após a aprovação da arte.",https://img.elo7.com.br/product/main/21A0307/tag-para-roupas-e-bijuterias-corte-especial.jpg,"etiquestas,tag para loja,tagpararoupas,etiqueta para roupa,etiqueta personalizada,tag,jóias,tag personalizada,brinco,etiqueta para vestuario,cartela bijoux,tag bijouteria,etiqueta,tags para roupas,cartelas para bijouterias,bijoux,tagsparavesturario",**PROMOÇÃO **TAG PARA ROUPAS E BIJUTERIAS - CORTE ESPECIAL
B97104,1123,"timão pingometro porta pinga em MDF 40 cm, lindo enfeite para áreas de churrasqueiras, barezinhos, ranchos, edículas, vai deixar o ambiente, com decoração diferenciada, e vai chamar a atenção em todas as reuniões com amigos e familiares",https://img.elo7.com.br/product/main/1D59467/pingometro-parede-timao-navio-churrasqueira-area-vip-enfeite-rancho.jpg,"timão enfeite parede,porta pinga timao,porta pinga,enfeite de rancho,enfeite para chácara,área da churrasqueira,enfeite edícula,enfeite parede timão,timão,enfeite de varanda,enfeite churrasqueira,enfeite barzinho,enfeite varanda gourmet,garrafa com cachaça,enfeite de jardim,porta cachaça",Pingometro Parede Timão Navio Churrasqueira Área Vip
34D1C1,1157,Essa guirlanda é feita com tecido e flores secas. Pode ser confeccionada nas cores da preferencia do cliente. Qualquer duvida entre em contato.,https://img.elo7.com.br/product/main/7E0D11/guirlanda-primavera-passaros-e-rosas-guirlanda.jpg,"decoração de porta,enfeite de porta,guirlanda de porta,guirlanda country,guirlanda porta de entrada,guirlanda,decoração de porta da frente",Guirlanda Primavera Pássaros e Rosas
CF0333,1273,"REF:ppdfl181 
 
Unidades por rolo: 01 (unidade) 3,00 X 0,58 
 
O TOM DA COR DO PAPEL PODE VARIAR EM 15% DEPENDENDO DO SEU MONITOR. 
 
Gramatura: 135 Gramas 
Composição: 100% PVC 
Textura: Vínilica Fosca Lisa (este produto não possui relevo) 
BRINDE: Espátula para aplicação 
 
ENVIOS: Até em 5 (cinco) dias úteis após a confirmação do pagamento 
 
Vantagens: 
Imagine a sujeira que você produzirá se tiver de utilizar cola, você sabia que o papel de parede convencional não pode ser limpo?! E também que caso de algum problema na aplicação, você perde ele?! Pois bem, pensando nisso desenvolvemos papel vinílico lavável e não tóxico bem simples de aplicar, necessitando apenas de seguir algumas regras. 
 
Leia com atenção 
Atenção: Lembrando que há possibilidade de variação de cor em 15%, 
devido à calibração dos monitores residenciais, 
e também em encomendas efetuadas em períodos diferentes por questões de lote do produto. 
 
Estamos a disposição para o que precisar!",https://img.elo7.com.br/product/main/20D1886/papel-de-parede-elegancia-em-areia-decoracao-de-casa.jpg,"ladrilho e hidraulico,papel de parede com textura,comprar papel de parede,papel de parede promoção,papel de parede tijolinho,papel de parede lavabo,painel 3d,papel de parede para sala,papel de parede hall,papel de parede pedra,unicórnio,papel de parede 10 metros,azulejo,papel de parede com relevo,papel de parede pastilha,papeldeparedeunicornio,papel de parede áreas externas,papel de parede madeira,papel de parede banheiro,papel de parede nude,papel de parede pedras escuras,papel de parede pedra canjiquinha,papel de parede adesivo,papel de parede poa rosa,papel de parede sala de jantar,papel de parede cola,papel de parede para criança,papel de parede jovem,papel de parede marrom e rosa,super decoração",Papel de Parede Elegância em Areia
522A1B,1533,"Informações importantes 
 Fazemos com qualquer nome, favor informar o nome a ser colocado na peça no campo de observação do pedido. 
Peço por gentileza que tire todas as suas duvidas antes de efetuar a compra, estamos à disposição para atender e ajudar no que for possível. 
 Quadro urso 
tamanho 27 x 27 
detalhes e apliques em dourado. 
fundo revestido com tecido. 
urso pelúcia na cor caramelo",https://img.elo7.com.br/product/main/D4EC0D/quadro-urso-porta-maternidade-urso.jpg,"quadro,baby room,porta maternidade ursinho,decoração bebê,porta maternidade,cubos com nome,letras de festa,ensaio de gestante,prata,lembrancinhas,porta maternidade com nome,baby,provençal,quadro maternidade urso,urso com led,nascimento,fotos bebê,newborn,quadro com nome,mesa de festa,letras decorativas,decoração menino,porta de maternidade com luz,ensaio fotográfico,quadro mdf,porta materniade com led,ursinho,quadro princesa,decoração nerd,abajur luminárias",Quadro maternidade urso principe
C9D3F7,1534,"Papel offset 90gr 
Encadernação wireo branca 
Total de páginas - 184 páginas 
- Páginas não datadas 
- 1 dia por página - com horário de 30 em 30minutos - Iniciando às 8h e terminando às 20h 
- Espaço para colocar a cliente e o procedimento à ser realizado 
- Espaço para colocar o valor do serviço 
- Espaço para lista de compra dos materiais 
- Balanço final de entrada e saída do dia 
- Controle de atendimentos diários. 
 
Adicionais: 
Dados Pessoais 
Calendário 2018 / 2019 com feriados 
Tabela de valores dos serviços; 
 
 
Capa pode ser personalizada com nome na capa!",https://img.elo7.com.br/product/main/1FFDFDE/agenda-planner-para-agendamentos-profissionais-da-beleza-agendamentos.jpg,"agendamento,manicure,caderno manicure cabelereira,datada,agenda planner,agenda cabelereira,manicure e pedicure,caderno manicure,agenda,manicute,agenda manicure,sombrancelhas,caderno personalizado,agenda design,caderno de agendamentos,sobrancelhas,agenda nao datada,agenda com horário,design de sobrancelhas",Agenda planner para agendamentos - Profissionais da Beleza
7CB43F,1535,"Centro de Mesa da Branca de Neve 
 
Modificamos as cores. 
 
Copo mede alt 9cm abertura do copo 7cm 
 
Completo mede 25cm 
 
Feito de E.v.a e papel impresso",https://img.elo7.com.br/product/main/137F4A8/centro-de-mesa-branca-de-neve-enfeites.jpg,"enfeite de mesa branca de neve,patrulha canina,centro de mesa,eva,minnie,mesa,maçã,lembrança,mickey,princesa,centro,minnie baby,enfeite,disney,centro de mesa branca de neve,branca de neve",Centro de mesa Branca de Neve
993C73,1536,"KIT DECORAÇÃO + PAINEL 
O KIT CONTÉM: 
 
- 6 PERSONAGENS DE MESA: impressos em papel offset 180g com fundo e suporte em EVA reforçado; medidas aproximadas entre 20-30cm. 
- 5 CACHEPÔS: para guloseimas, centro de mesa, lembrancinhas ou o que sua imaginação quiser! :D 
- BANDEIROLAS: parabéns OU nome da criança; possuem 20cm altura, impressas em papel 120g 
- 2 SUPORTES: para colocar docinhos ou personalizados, medidas aproximadas 23x23cm, feitos em papel cartão reforçado no fundo para melhor sustentação e resistência. 
- 1 PAINEL: impresso em papel 120g com fundo em EVA, medidas aproximadas 43-45cm de altura, a largura depende da forma do painel. 
 
- Os kits são totalmente artesanais, feitos pela Equipe Euphoria. 
- Os itens são adaptados a TODOS OS TEMAS, mediante consulta de conteúdo digital em alta resolução para trabalhar. 
- As cores do EVA e suportes dependem da disponibilidade do fornecedor, logo as CORES PODEM VARIAR, mas sempre dentro do padrão das cores do tema desejado. 
- ITENS EXTRAS NAS FOTOS, ALÉM DOS CITADOS NA DESCRIÇÃO, FAVOR CONSULTAR VALORES! 
- No kit básico: personagens, varal, cachepôs e suportes, não são permitidas trocas de itens. Caso não deseje uma dessas peças, será cobrado o valor das peças restantes a unidade avulsa. 
 
OBS: Ao finalizar a compra ENTRE EM CONTATO para definir o TEMA E DEMAIS DETALHES! 
 
---> CÁLCULO DE FRETE! 
O site Elo 7 é quem define o valor. Somente colocamos as dimensões do produto. 
Para saber qualo valor do Frete: 
- DÊ INÍCIO A COMPRA; 
- EUPHORIA MARCARÁ AS DIMENSÕES DO PRODUTO 
- O SITE ELO 7 FAZ O CÁLCULO AUTOMÁTICO. 
- O CLIENTE ACEITA O VALOR E SEGUE COM A COMPRA OU CANCELA. 
 
ATENÇÃO! Em função da alta demanda de mensagens diárias da página não estamos conseguindo atender e responder a todos imediatamente. 
Peço a paciência e colaboração de todos os contatos. 
As mensagens estão sendo respondidas e pedidos atendidos em ordem de chegada na caixa de mensagem. 
Obrigada por cada cliente Euphoria! Vcs tornam um sonho realidade todos os dias! <3",https://img.elo7.com.br/product/main/1AC1E78/kit-decoracao-vingadores-cute.jpg,"pegue e monte vingadores,pegue e monte vingadores baby,decoração legal,kit decoração,decoração vingadores,kit festa,vingadores,pegue e monte,decoração diferente,vingadores cute,decoração linda,festa na escola vingadores,aniversário vingadores,personalizados vingadores,decoração vingadores cute,festa infantil,decoração infantil,papelaria personalizada,ideias festa vingadores,festa em casa vingadores,festa vingadores,decoração,decoração de aniversário,decoração vingadores baby,lembrancinha vingadores,aniversario vingadores baby",KIT DECORAÇÃO VINGADORES CUTE
4A8280,1537,"Produto confeccionado em malha de algodão , tricoline e enchimento siliconado. 
Preço por peça R$8,80. 
Preço R$6,40 cada apenas para o lote de 30 peças.",https://img.elo7.com.br/product/main/105F8CE/chaveiro-boneca-boneca-floral.jpg,"chaveiro boneca de pano,lembrancinha menina,lembrancinha batizado,lembrancinha nascimento boneca,lembrancinha boneca,chaveiro boneca floral,boneca de pano,chaveiro de boneca,boneca florista,lembrancinha de aniversário boneca,chaveiro boneca rosa",Chaveiro boneca com vestido floral
95B06B,1538,"Copo shake ou twister de acrílico com tampa e canudo, personalizado com tema da festa e dados do(a) aniversariante. Personalizamos também com logo da empresa e dizeres. 
 
=> ADESIVO IMPERMEÁVEL => Não mancha => Pode lavar! 
 
=> Cores: azul bic, azul tiffany, amarelo, verde, laranja, vermelho, roxo, rosa, incolor e fumê/preto. 
 
=======TAMANHOS E VALORES======= 
Copo mini shake 300ml = R$ 4,50 (veja o modelo nas fotos do anúncio) 
Copo shake 570ml = R$ 5,50 (veja o modelo nas fotos do anúncio) 
Copo twister 700ml = R$ 6,50 (veja o modelo nas fotos do anúncio) 
 
Informe na compra o tamanho que prefere. Caso escolha o copo de 570ml ou 700ml, faremos o ajuste do valor em seguida. 
================================= 
 
** PERSONALIZAÇÃO EM QUALQUER TEMA** 
 
PEDIDO MÍNIMO: 15 UNIDADES 
Para menor quantidade consulte o valor. Fazemos a partir de 5 unidades. 
 
Enviamos para todo Brasil. Para a cidade do Rio, além da opção dos Correios, entregamos direto em sua residência, empresa ou escola (mediante taxa, de acordo com o bairro), ou ainda pode-se fazer a retirada em Marechal Hermes. 
 
Prazo de Produção: Total de 11 dias úteis (após a confirmação do pagamento e envio dos dados até às 17h dos dias úteis) ou a combinar de acordo com a necessidade (sob consulta prévia). O ENVIO DA ARTE PARA APROVAÇÃO É FEITO ENTRE 2 E 8 DIAS ÚTEIS, DE ACORDO COM NOSSA DEMANDA. 
 
ATENÇÃO: O PRAZO SE ALTERA SE HOUVER ALGUMA ALTERAÇÃO NA ARTE OU SE A ARTE FOR APROVADA APÓS AS 17H, EM DIAS NÃO ÚTEIS OU EM DIAS POSTERIORES AO DO ENVIO, ONDE É ACRESCIDO 1 DIA ÚTIL PARA CADA DIA E/OU ALTERAÇÃO. 
 
Os pedidos com prazo abaixo dos informados acima são considerados de urgência e há um acréscimo de 12% no valor do pedido (consultar disponibilidade). 
 
* Confirmação de pagamento, envio de dados, solicitação de modificação e aprovação da arte após as 17h e em dias não úteis, serão contados a partir do dia útil seguinte.",https://img.elo7.com.br/product/main/1795B36/copo-shake-twister-pequena-sereia-papel-e-cia.jpg,"copo para lembrancinha personalizado,pequena sereia,copo canudo infantil,lembrancinha infantil,lembrancinhas,infantil,brinde para empresa,copo personalizado para festa,festa pequena sereia,copo personalizado,lembrancinha de festa,copo com tampa e canudo,criança,colorido,copo para festa,enfeite de mesa,500 ml,copo com canudo para festas,copinho com canudo,copo shake,copo com canudo,canudo,copo twister,convidados,mini shake,300ml,lembrancinha para empresa,lembrancinha personalizada,brinde corporativo,ariel",Copo com Canudo Shake Twister Pequena Sereia
CBD2FF,1539,Centros de Mesa confeccionados em EVA; cores e personagens podem ser mudados!,https://img.elo7.com.br/product/main/204F0AE/centro-de-mesa-eva-minecraft-tema.jpg,"escolar,tv,criança,desenho,centro de mesa,enfeite de mesa,minecraft,arranjo,enfeite,assitência,menino,festa,tema,cores,aniversário,minecraft de eva,personalizado,eva",Centro de Mesa EVA Minecraft
954BD2,1540,"Convite para padrinhos de batismo personalizado e decorado. 
 
Caixa de papel cartonado bem resistente com convite interno fixo. Parte impressa em papel glossy fotográfico. O convite é personalizado com os nomes dos padrinhos e do bebê. 
As cores, mensagens e desenho podem ser modificados conforme solicitado. 
 A arte é enviada para aprovação em até 5 dias úteis e o pedido postado em até 7 dias úteis. 
 
Tamanho 11 x 11 cm com 2,5 cm de altura. 
Consulte valor do frete informando CEP e quantidade.",https://img.elo7.com.br/product/main/1785316/convite-padrinhos-batismo-convite-personalizado.jpg,"convite padrinho batismo batizado,batizado,convite personalizado,convite batismo,batismo,convite padrinhos,padrinhos de batizado,convite padrinhos batizado,convite de batizado para padrinhos,convite padrinhos de batismo,padrinhos de batismo,covite padrinhos de batizado,caixa para padrinhos",Convite padrinhos batismo
74B787,1541,"Painel cenográfico, em tecido rosa com detalhes em flores na cor rosa e branca. 
Acompanha suporte de ferro para sustentação. 
Tamanho: 2x2m 
 
*** ANTES DE FECHAR O PEDIDO VERIFICAR DISPONIBILIDADE DE DATA E REGIÃO. *** 
 
***Frete calculado automaticamente.*** 
 
Entrega e retirada no dia da festa. 
 
Para entrega no dia anterior e/ou retirada no dia posterior será acrescido meia diária de locação. 
 
Decoração extra, consultar itens e valores. 
 
APENAS GRANDE SÃO PAULO E CAPITAL.",https://img.elo7.com.br/product/main/122F04B/painel-cenografico-flores-locacao-casamento.jpg,"aniversário,festa,15 anos,casamento,painel cenográfico,painel de fotos,locação de flores,rosa,painel de flores,foto,hall,painel,comemoração,painel de entrada,flores",Painel Cenográfico Flores - LOCAÇÃO
A65F8F,1542,"Caneca de cerâmica 350ml resinada linha AAA 
Processo feito por sublimação diretamente na caneca, podendo ser lavada em lava louças, pode por no micro-ondas que não estraga.",https://img.elo7.com.br/product/main/1A4BBB6/caneca-dia-dos-professores-sapinho-caneca-de-ceramica.jpg,"xicara personalizada,xicara ceramica,dia das mães,presente,caneca personalizada,presente dia dos pais,sapinho,caneca dia dos professores,sapo,lembrancinhas,caneca de porcelana,dia dos professores,caneca cerâmica,dia dos pais",Caneca dia dos Professores Sapinho
C345D5,1543,"Collant de suplex de poliéster, saia de helanca light. 
 
Tamanhos de 2 a 12 anos. 
 
Após fazer a compra favor conferir a tabela de tamanhos que se encontra nas fotos do produto e enviar por mensagem o tamanho escolhido.",https://img.elo7.com.br/product/main/1EED504/kit-de-roupa-de-ballet-infantil-body.jpg,"colan,dança,saia,roupa ballet infantil bh,fantasia,ballet,balé,roupa de balé,kids,roupa de ballet,menina,collan,kit ballet infantil,collant,faixa de cabelo,body",Kit de Roupa de ballet infantil
A3B1D0,1544,"06 - Caixas Milk 
06 - Caixas Bala 
06 - Cones Pirâmides 
06 - Porta Tubetes (Tubetes não inclusos) 
06 - Porta Chocolates Duplo 
 
> Confeccionada em papel offset alta gramatura (fosco) 240g com impressão jato de tinta de alta resolução; 
> Produto Personalizado com Nome e idade da criança.",https://img.elo7.com.br/product/main/19DC751/kit-festa-pj-masks-kit-pjmasks.jpg,"festa pj masks,aplique,ideias para festa infantil,mimos personalizados,circo,lembrança,apliques personalizados,enfeite personalizado,aplique para tubete,tag no tema,artigo de decoração,enfeite de mesa,kit,convite 15 anos,loja de festas,lembrancinha personalizada,lembrancinha com nome,convite,casamento,unicórnio,kit pjmasks,papelariapersonalizada,bailarina,lembrança de luxo,kit festa infantil,lembrança com nome,enfeite,topper personalizado,festa luxo,festa de criança",Kit Festa PJ Masks
A8168A,1545,"Saia Pomba Gira 
Confeccionada em cetim com aplicações em renda. 
5 metros de roda",https://img.elo7.com.br/product/main/1A929CE/saia-pomba-gira-preta.jpg,"saia pomba gira,pomba gira,dourado,preta,renda,vermelha,candomblé,saia,umbanda,rodada",Saia Pomba Gira
CEE2CE,1546,Kit 3 peças de Saquinhos Maternidade personalizados !! Bordamos o nome do seu bebê com o tema de sua escolha. Confeccionados com tecido 100% algodão e com visor transparente em plastico resistente e fecho !!,https://img.elo7.com.br/product/main/20CC34E/saquinho-maternidade-kit-3-pecas-menino-e-menina-roupas-sujas.jpg,"organizador,enxoval personalizado,bordado,bolsinha roupa limpa,enxoval chuva de amor,saquinho de roupa limpa,saquinho bordado,menino,chá de bebê,roupa limpa,enxoval chuva de benção,saquinho para fraldas,saquinho,bebê,bolsa,menina,roupa suja,sacola,saquinho para bebê,saquinho maternidade,maternidade,organizador de roupas,bolsinha organizadora",Saquinho Maternidade kit 3 peças - Menino e Menina
B95AB7,1547,"Vestido Infantil de Festa 
Tam 1 ao 6 
 
Tecido 100% Poliester, saia com forro 100% algodão. 
 
Para pedidos urgentes confirmar a possibilidade de entrega antes de efetuar o pedido. Não nos responsabilizamos por atrasos causados pelos correios. 
 
Troca somente no caso de defeito de fabricação. Antes de comprar confirme as medidas. 
 
Para outras temas e personalizações, consulte- nos.",https://img.elo7.com.br/product/main/1D55A2B/vestido-de-festa-lol-vestido-tematico.jpg,"vestido infantil,aniversario festa lol,festa lol,vestido de festa lol,aniversario lol,vestido de festa,decoração lol,personalizados lol,vestido temático,lol,vestido lol,boneca lol",Vestido de Festa LOL
7B4679,1548,"caixote personalizado no tamanho 20x15 
acompanha rotulo para mini champanhe ou mini vinho + taça acrílico personalizada + bombom. 
taça acrílico é estampada. não é adesivo e nem silkscreen. 
 
A bebida nao esta incluida, apenas o rotulo personalizado. 
 
o kit pode ser alterado conforme sua preferência.",https://img.elo7.com.br/product/main/1343F98/presentes-personalizados-caixote-personalizado.jpg,"presente para namorada,presente personalizado,taças de acrílico personalizadas,dia dos namorados,aniversario de namoro,dia do amigo,presente para namorado,caixotes personalizados,taça personalizada",presentes personalizados_namorados
728E53,1549,"Capa para almofada de crochê feita à mão. 
Cor Amarelo, outras opções de cores por encomenda. 
 Tamanho acima de 50cm preço sob consulta. 
Fio: Barbante. 
10% de desconto para compras acima de duas unidades.",https://img.elo7.com.br/product/main/11D4646/capa-para-almofadas-croche.jpg,"capa,quarto,casa,amarelo,almofada,artesanato,arte,flores,decoração,capa de almofada de crochê,almofada de crochê,sofá,capa de almofada,almofadas em crochê de barbante,crochê,sala,barbante",Capa para almofadas
A56ABB,1550,"Taça personalizada 
Personalização direto no produto ( NÃO É ADESIVO ) 
 
Impressão em serigrafia uma cor 
Personalizamos da forma que o cliente desejar para Casamento, Formatura, 15 Anos, Bodas, Aniversários e etc... 
 
Temos nas cores: Dourada, Preta, Branca, Tiffany, Azul Royal Translúcida, Vermelha, Transparente e Rosa 
 
QUANTIDADE MÍNIMA 100 UNIDADES 
 
Taça 180 ml 
Altura 20 cm 
Espessura da parede 2,4 mm 
Diâmetro superior 66 mm 
Diâmetro inferior 60 mm 
 
QUANTIDADE MÍNIMA 100 UNIDADES 
 
* Todas as dúvidas devem ser tiradas através do CHAT antes de fazer o pedido, pois demais contatos (e-mail, telefone) só serão feitos após confirmação do pagamento; 
* Ao comprar, o cliente deve está ciente do prazo de produção + o prazo do frete escolhido, à data de seu evento e comprando com antecedência.",https://img.elo7.com.br/product/main/1C86017/taca-personalizada-formatura-casamento.jpg,"copo verde,brindes personalizados,aniversário,elo7 copo,copo estampa rosa,baile de máscaras,copo para noivado,festa de repente 30,taças personalizadas formatura,copos personalizados elo7,brindes para festa de formatura,copo elo7,formatura medicina,formatura geografia,formatura administração,copo transparente,formatura elo7,festa 10 anos,festa de aniversário,copo acrílico,copo estampa preta,copo para festa de formatura,copo long drink personalizado,festa 15 anos,copo formandos,festa 40 anos,copo personalizado,copo para formatura,copo para festa,noiva","Taça personalizada Formatura, casamento"
C6B0F8,1551,"Vestido veste 2 anos 
 
Com laço nas costas 
 
Com cinto bordado 
 
Com pérolas e Strass",https://img.elo7.com.br/product/main/1F7C452/vestido-tema-chuva-de-amor-vestido-de-princesavestiso-chuva-de-amor.jpg,"vestido festa chuva de amor,vestido de princesa vestiso chuva de amor",Vestido tema chuva de amor
A2E2C3,1552,"- Impresso no papel Kraft ou Verge Branco 
- Tamanho aproximado: 5,5x3,5cm 
- Furo de 3mm no canto superior direito 
- Acompanha cordão rústico no tamanho aproximado de 40cm 
 
IMPORTANTE: 
1) Escolher o número da tag que deseja na segunda foto do produto 
2) Não é possível fazer impressão frente e verso; 
3) Não é possível alterar o tamanho; 
4) Caso precise com urgência, favor informar antes de efetuar o pagamento para verificarmos a possibilidade de produção; 
5) Não fornecemos a arte dos nosso produtos aberta (em vetor), pois ela é propriedade intelectual do Estúdio L'amore; 
5) As cores podem sofrer pequenas variações de monitor para monitor e impressão. 
6) Ler nossa Política da Loja para mais informações. 
 
Prazos: 
- Produção: Informado no produto (no lado direito da foto) 
- Correios: Informado no cálculo do frete 
 
 
Personalizamos o produto para você! Entre em contato conosco clicando no link 'Contatar Vendedor' no lado direito da página ;)",https://img.elo7.com.br/product/main/19BB2D7/tag-kraft-bem-casados-tag-suspiros.jpg,"suspiros de amor,vintage,tag,bem casado,tag lembrancinha,tag suspiros,lembrança,rústico,lembrancinhas,agradecimento,kraft,obrigado,tag bem casado,casamento,tag kraft",Tag Kraft Bem Casados
C63B04,1553,"Bolo Fake cenográfico três andares com base de isopor 
 revestido em EVA, com ótimo acabamento 
Tema:dinossauro 
temos tema que desejar!! 
 
Teremos o prazer em fazer parte de sua festa!! :)",https://img.elo7.com.br/product/main/1F69966/bolo-fake-decorativo-dinossauro-bolo.jpg,"festa,bolo falso,decoração,decorativo,infatil,mickey,bolo fake dinossauro,bolo fake,bolo",Bolo Fake Decorativo dinossauro
AE4AF1,1554,"Linda Necessaire / estojo. 
 
- Confeccionada em Nylon revestido com Policloreto de Vinila. 
- Impressão em altíssima resolução direto na peça. 
- Cores vivas e brilhantes 
- Alta durabilidade 
- Totalmente lavável 
- Impermeável 
 
Todos os temas! 
 
Medidas: 18x10x5cm 
 
Atenção: Imagem meramente ilustrativa. Caso queira acrescentar saco, fita e pérola, consulte-nos.",https://img.elo7.com.br/product/main/1B919D5/necessaire-estojo-aniversario-30-anos-domino.jpg,"joguinhos,lembrancinha para aniversario 30 anos,revista personalizada,refrigerante,lembrança,jogo,personalizadas almofadas,adesivo vinil,dominó,lembrancinha de aniversário,fanta,rotulo de caçulinha,lembrança personalizada,aniversário,doce rotulo,lembrancinha menina,foto produto,festa infantil,unicórnio,caneca,marmitinha,lembrancinhas,amor,mini refri,bisnaga brigadeiro,guaraná,bolsinha,lembrança com foto,festa,toy story",Necessaire / Estojo Aniversário 30 anos
D34A27,1555,"Topo de bolo personalizado com o tema Luccas Neto. 
Pode ser feito em qualquer tema!",https://img.elo7.com.br/product/main/21856AF/topo-de-bolo-luccas-neto-festa-luccas-neto.jpg,"luccas neto,topo de bolo netoland,lucas neto,netoland,topo de bolo,festa luccas neto,festa netoland,topo de bolo lucas neto,topo de bolo luccas neto",Topo de bolo Luccas Neto
710413,1556,"Kit Rubi* 
Decoração de festa para chá de bebê, infantil, desenvolvemos qualquer tema. 
· Itens para locação que serão retirados no final do evento: 
· Decoração Temática 
· 01 Mesa (1,40x0,80) e 01 Aparador (1,20x0,60) – Rústica, Branca, Provençal, Cavalete 
· 20 Balões no bouquet que imita o efeito gás hélio 
· Painel de Fundo (Painel de tecido, Pallet ou Muro Inglês) 
· Bolo cenográ#co do tema - FAKE 
· Louças de porcelana e mdf para decoração da mesa; 
· Montagem e desmontagem da decoração. 
· Quadro chalkboard 
· Letras 3d ou Bandeirola em scrap 
· Itens personalizados no tema da festa e recheados com guloseimas: 
· 12 Garrafnhas de Água 
· 12 Caixa milk 
· 12 Caixa sushi 
· 12 Caixa pirâmide 
· 12 Doces no Palito 
Atendimento exclusivo para zona sul de SP, consulte o frete para sua região. 
Nossas festas são feitas com data agendada, então verifique a disponibilidade e não deixe para fechar de última hora.",https://img.elo7.com.br/product/main/2065D25/decoracao-para-festa-minnie-vermelha.jpg,"festa personalizada minnie,kit personalizado para festa,decoração personalizada para festa,decoração provençal,luis,festa menina minnie,festa infantil,kit decoração festa,kids party,decoração de festa zona sul sp,decoração de festa infantil,decoração de festa,decoração de festa guarapiranga,festa infantil minnie,bolo fake,decoração minnie vermelha,decoração de festa interlagos,dani festas,chá de bebê menino,festa kids,decoração festa minnie,decoração minnie,festa infantil decoração,luiz,decoração,decoração de festa minnie vermelha,festa minnie vermelha,decoração de festa jd,decoração chá de bebê,decoração infantil príncipe",Decoração Para Festa - Minnie Vermelha
D1F4A4,1557,"Centro de Mesa, feito de isopor, EVA e aplique. 
Mede 26 cm de altura 
 
O tempo de produção é de 7 dias, após enviaremos pelo correio (o tempo para envio é determinado pelo correio",https://img.elo7.com.br/product/main/214D2B7/enfeite-de-mesa-poderoso-chefinho.jpg,"enfeite de mesa tema futibol,centro de mesa poderoso chefinho,totem de mesa poderoso chefinho,enfeite de mesa tema futebol,enfeite de mesa poderoso chefinho",Totem/centro de Mesa Poderoso Chefinho
CE2A9A,1558,"Todos os modelos podem ser adaptados para quaisquer eventos aniversário, formatura, 15 anos, casamento. 
 
Papel : Offiset 180 gramas. 
 
Convite Fechado - Altura: 14cm - Largura: 20cm 
Convite Aberto - Altura: 29cm - Largura: 20cm 
 
Impressão a Laser 
Layout em até 5 dias utéis. 
Prazo de entrega de até 15 dias úteis. 
 
Em TODOS os convites está incluso o laço chanel com Strass e tag com nome dos convidados. 
 
Convites Individuais $0,10 cada, acima de 150 convites são de cortesia.",https://img.elo7.com.br/product/main/20AE73D/convite-de-noivado-convite-de-noivado.jpg,"convite em conta,casamento,convite econômico,convite de noivado,casamento barato,aniversário,convite de casamento barato,convite de casamento,convite barato,convite de aniversário,glamour convites,convite",Convite de Noivado
B7038D,1559,"***PROMOÇÃO VOLTA ÁS AULA*** 
Bolos Fakes de ate 3 andares por R$49,90. 
 Consulte os modelos. 
***ATENÇÃO! PROMOÇÃO VÁLIDA POR TEMPO LIMITADO, OU ENQUANTO DURAREM OS ESTOQUES DE MATERIAIS.*** 
*POR FAVOR INFORMAR A DATA DA FESTA PARA NÃO OCORRER ATRASOS* 
*Para criação de outros modelos, Favor encaminhar uma mensagem ao vendedor* 
 
Bolo Cenográfico Mickey 
 
Bases de isopor revestidas com EVA 
 
3 andares 
 
* Bonequinhos de biscuit NÃO inclusos. 
 
*** Caso queira mudanças específica-las no campo adicionar observações ou contatar o vendedor. *** 
 
***PEÇO POR GENTILEZA QUE, AO FAZEREM O PEDIDO, INFORMAR A DATA DA FESTA, PARA QUE NÃO OCORRA ATRASOS!*** 
MEDIDAS: 
- 30cm de altura total 
DIÂMETROS: 
- 25X20X15cm",https://img.elo7.com.br/product/main/1CF541D/bolo-fake-mickey-festa-disney.jpg,"bolo fake mickey mouse,bolo falso,bolo a turma do mickey mouse,a casa do mickey mouse,festa disney,bolo de mentira,bolo,bolo fake,bolo fake mickey,bolo cenográfico,bolo de eva,festa a casa do mickey mouse,bolo mickey",Bolo Fake Mickey
A07C40,1560,"Forminhas para docinhos DPA - Detetives do Prédio Azul. 
 
Confeccionadas com cartolina Canson 185g/m2 (alta qualidade) 
 
A quantidade comprada, será dividida igualmente nas cores disponíveis (Amarelo, Verde e Vermelho).",https://img.elo7.com.br/product/main/19572E5/forminha-para-doces-dpa-lupa-e-pegadas-azul.jpg,"bento,leocádia,dpa,azul,doces,sol,pegadas,enfeite,forminhas,severino,detetives,festadpa,prédio,pippo,docinhos,festa,lupa,festa dpa,theobaldo",Forminha para doces DPA (Lupa e Pegadas)
